Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
594,Rober Correa,es ESP,DF,Espanyol,es La Liga,22,1992,7,5,467,5.2,0,0,0,0,0,0.77,0.19,0,0,0,0,0,Matches,46bd3a5b
595,Jonathan Correia,fr FRA,DF,Nice,fr Ligue 1,21,1994,4,2,235,2.6,0,0,0,0,0,0.38,0,0,0,0,0,0,Matches,3903c7b2
596,Uroš Ćosić,rs SRB,DF,Empoli,it Serie A,22,1992,9,9,810,9,0,0,0,0,0,0.44,0,0,0,0,0,0,Matches,69960ac3
597,Angelo da Costa Júnior,br BRA,GK,Bologna,it Serie A,31,1983,5,5,450,5,0,0,0,0,0,0.2,0,0,0,0,0,0,Matches,18736214
598,Andrea Costa,it ITA,DF,Empoli,it Serie A,29,1986,24,23,2081,23.1,0.04,0,0.04,0,0,0.17,0,0.04,0,0.04,0.04,0.04,Matches,f5e9a8bd
599,Danny da Costa,de GER,DF,Ingolstadt 04,de Bundesliga,22,1993,20,17,1525,16.9,0,0.24,0,0,0,0.24,0,0,0.24,0.24,0,0.24,Matches,5ddb8f9f
600,Diego Costa,es ESP,FW,Chelsea,eng Premier League,26,1988,28,27,2373,26.4,0.45,0.23,0.45,0,0,0.3,0,0.46,0.23,0.68,0.46,0.68,Matches,a190d597
601,Douglas Costa,br BRA,MF,Bayern Munich,de Bundesliga,24,1990,27,23,1963,21.8,0.18,0.41,0.18,0,0,0.05,0,0.18,0.41,0.6,0.18,0.6,Matches,4fa7cb9b
602,Filippo Costa,it ITA,DFMF,Chievo,it Serie A,20,1995,6,0,134,1.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,528660
603,Hélder Costa,ao ANG,MFFW,Monaco,fr Ligue 1,21,1994,25,15,1290,14.3,0.21,0.14,0.21,0,0,0.28,0,0.21,0.14,0.35,0.21,0.35,Matches,f13d02a6
604,Jaume Costa,es ESP,DF,Villarreal,es La Liga,27,1988,18,17,1538,17.1,0.06,0.06,0.06,0,0,0.47,0,0.06,0.06,0.12,0.06,0.12,Matches,808d48f3
605,Ricardo Costa,pt POR,DF,Granada,es La Liga,34,1981,14,14,1250,13.9,0.07,0,0.07,0,0,0.5,0,0.07,0,0.07,0.07,0.07,Matches,cd7325e1
606,Tino Costa,ar ARG,MF,Fiorentina,it Serie A,30,1985,7,3,289,3.2,0,0,0,0,0,0.94,0,0,0,0,0,0,Matches,8f747a86
607,Tino Costa,ar ARG,MF,Genoa,it Serie A,30,1985,12,12,925,10.3,0,0,0,0,0,0.39,0,0,0,0,0,0,Matches,8f747a86
608,Benoît Costil,fr FRA,GK,Rennes,fr Ligue 1,28,1987,31,31,2790,31,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2434f24a
609,Antonio Cotán,es ESP,MF,Sevilla,es La Liga,19,1995,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,d92dd30e
610,Lassana Coulibaly,ml MLI,MF,Bastia,fr Ligue 1,19,1996,15,7,704,7.8,0.13,0,0.13,0,0,0.13,0,0.13,0,0.13,0.13,0.13,Matches,85a44ecc
611,Yoann Court,fr FRA,MFFW,Troyes,fr Ligue 1,25,1990,25,11,958,10.6,0,0,0,0,0,0.47,0,0,0,0,0,0,Matches,26e4447b
612,Thibaut Courtois,be BEL,GK,Chelsea,eng Premier League,23,1992,23,23,2020,22.4,0,0,0,0,0,0.04,0.09,0,0,0,0,0,Matches,1840e36d
613,Philippe Coutinho,br BRA,MFFW,Liverpool,eng Premier League,23,1992,26,24,1996,22.2,0.36,0.23,0.36,0,0,0.14,0.05,0.36,0.23,0.59,0.36,0.59,Matches,0ef89a37
614,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,25,1989,37,37,3314,36.8,0.05,0.11,0.05,0,0,0.03,0,0.05,0.11,0.16,0.05,0.16,Matches,4f974391
615,Marco Crimi,it ITA,MF,Bologna,it Serie A,25,1990,1,1,44,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3872a972
616,Marco Crimi,it ITA,MFFW,Carpi,it Serie A,25,1990,19,10,970,10.8,0,0.09,0,0,0,0.83,0,0,0.09,0.09,0,0.09,Matches,3872a972
617,Lorenzo Crisetig,it ITA,MF,Bologna,it Serie A,22,1993,5,4,355,3.9,0,0,0,0,0,0.26,0,0,0,0,0,0,Matches,f54dfca8
618,Bryan Cristante,it ITA,MF,Palermo,it Serie A,20,1995,4,1,94,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,16657b95
619,Sebastián Cristóforo,uy URU,MF,Sevilla,es La Liga,21,1993,21,17,1446,16.1,0,0.06,0,0,0,0.31,0,0,0.06,0.06,0,0.06,Matches,3c05c659
620,Enzo Crivelli,fr FRA,FW,Bordeaux,fr Ligue 1,20,1995,29,15,1531,17,0.18,0.24,0.18,0,0,0.47,0.06,0.18,0.24,0.41,0.18,0.41,Matches,06f33dc8
621,Roberto Crivello,it ITA,DF,Frosinone,it Serie A,23,1991,17,16,1439,16,0,0.06,0,0,0,0.31,0,0,0.06,0.06,0,0.06,Matches,1e092d9c
622,Daniele Croce,it ITA,MF,Empoli,it Serie A,32,1982,28,19,1789,19.9,0,0.05,0,0,0,0.15,0,0,0.05,0.05,0,0.05,Matches,e931f5da
623,Peter Crouch,eng ENG,FW,Stoke City,eng Premier League,34,1981,11,4,463,5.1,0,0.2,0,0,0,0,0,0,0.19,0.19,0,0.19,Matches,73d9bdc7
624,Juan Cuadrado,co COL,DFFW,Chelsea,eng Premier League,27,1988,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0ab1f153
625,Juan Cuadrado,co COL,MFFW,Juventus,it Serie A,27,1988,28,16,1724,19.2,0.21,0.26,0.21,0,0,0.1,0,0.21,0.26,0.47,0.21,0.47,Matches,0ab1f153
626,Iván Cuéllar,es ESP,GK,Sporting Gijón,es La Liga,31,1984,32,32,2880,32,0,0.06,0,0,0,0.09,0,0,0.06,0.06,0,0.06,Matches,75751c99
627,Isaac Cuenca,es ESP,MFFW,Granada,es La Liga,24,1991,12,8,788,8.8,0.23,0.23,0.23,0,0,0,0,0.23,0.23,0.46,0.23,0.46,Matches,24e9421b
628,Mauricio Cuero,co COL,MFFW,Levante,es La Liga,22,1993,13,5,482,5.4,0,0.19,0,0,0,0.19,0,0,0.19,0.19,0,0.19,Matches,7e03c92a
629,Emmanuel Culio,ar ARG,MF,Las Palmas,es La Liga,31,1983,12,6,560,6.2,0,0.16,0,0,0,0.32,0.16,0,0.16,0.16,0,0.16,Matches,170eb35b
630,Josh Cullen,ie IRL,DFMF,West Ham,eng Premier League,19,1996,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f6d7d690
631,Curro,es ESP,MF,Sevilla,es La Liga,19,1996,4,3,301,3.3,0,0.3,0,0,0,0.91,0,0,0.3,0.3,0,0.3,Matches,f9a225f5
632,Marco D'Alessandro,it ITA,FWMF,Atalanta,it Serie A,24,1991,23,11,1152,12.8,0.23,0.16,0.23,0,0,0.23,0,0.23,0.16,0.39,0.23,0.39,Matches,060606ec
633,Danilo D'Ambrosio,it ITA,DFMF,Inter,it Serie A,26,1988,20,18,1616,18,0.11,0,0.11,0,0,0.22,0.06,0.11,0,0.11,0.11,0.11,Matches,44eb9093
634,Damien Da Silva,fr FRA,DF,Caen,fr Ligue 1,27,1988,28,28,2481,27.6,0.07,0,0.07,0,0,0.14,0.04,0.07,0,0.07,0.07,0.07,Matches,1ec7e1c5
635,Bryan Dabo,bf BFA,MFDF,Montpellier,fr Ligue 1,23,1992,36,32,2851,31.7,0.16,0.03,0.16,0,0,0.22,0,0.16,0.03,0.19,0.16,0.19,Matches,c53083ad
636,Mouhamadou Dabo,fr FRA,DF,Troyes,fr Ligue 1,28,1986,17,14,1061,11.8,0,0,0,0,0,0.25,0.08,0,0,0,0,0,Matches,78853b7b
637,Mahmoud Dahoud,de GER,MF,M'Gladbach,de Bundesliga,19,1996,32,27,2066,23,0.22,0.35,0.22,0,0,0.17,0,0.22,0.35,0.57,0.22,0.57,Matches,db4ed67b
638,Dario Dainelli,it ITA,DF,Chievo,it Serie A,36,1979,18,15,1378,15.3,0.07,0,0.07,0,0,0.33,0,0.07,0,0.07,0.07,0.07,Matches,3858e611
639,Felipe dal Belo,br BRA,DF,Udinese,it Serie A,31,1984,26,26,2139,23.8,0.04,0.04,0.04,0,0,0.46,0.04,0.04,0.04,0.08,0.04,0.08,Matches,8cea6319
640,Leandro Damião,br BRA,FW,Betis,es La Liga,26,1989,3,1,130,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8e0eac01
641,Gaël Danic,fr FRA,MFFW,Bastia,fr Ligue 1,33,1981,37,32,2696,30,0.17,0.13,0.13,0.03,0.03,0.23,0,0.17,0.13,0.3,0.13,0.27,Matches,5a529d5a
642,Charlie Daniels,eng ENG,DF,Bournemouth,eng Premier League,28,1986,37,37,3285,36.5,0.08,0.14,0.03,0.05,0.05,0.05,0,0.08,0.14,0.22,0.03,0.16,Matches,9d107085
643,Danilo,br BRA,DF,Real Madrid,es La Liga,24,1991,24,23,2044,22.7,0.09,0.22,0.09,0,0,0.26,0,0.09,0.22,0.31,0.09,0.31,Matches,94b2001f
644,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,28,1987,35,35,3150,35,0.14,0.03,0.14,0,0,0.2,0,0.14,0.03,0.17,0.14,0.17,Matches,52105203
645,Dante,br BRA,DF,Bayern Munich,de Bundesliga,31,1983,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,fd2bc67d
646,Dante,br BRA,DF,Wolfsburg,de Bundesliga,31,1983,23,23,2065,22.9,0.04,0,0.04,0,0,0.26,0.09,0.04,0,0.04,0.04,0.04,Matches,fd2bc67d
647,Romain Danzé,fr FRA,DF,Rennes,fr Ligue 1,29,1986,21,19,1612,17.9,0,0.17,0,0,0,0.17,0,0,0.17,0.17,0,0.17,Matches,a5876fca
648,Fabio Daprelà,ch SUI,DFMF,Carpi,it Serie A,24,1991,2,0,62,0.7,0,0,0,0,0,1.43,0,0,0,0,0,0,Matches,6bff8a73
649,Fabio Daprelà,ch SUI,MF,Palermo,it Serie A,24,1991,5,1,154,1.7,0,0,0,0,0,0.59,0,0,0,0,0,0,Matches,6bff8a73
650,Stéphane Darbion,fr FRA,MF,Troyes,fr Ligue 1,31,1984,26,18,1654,18.4,0.05,0.11,0.05,0,0,0.16,0.05,0.05,0.11,0.16,0.05,0.16,Matches,75d97aa6
651,Sergi Darder,es ESP,MF,Lyon,fr Ligue 1,21,1993,26,18,1477,16.4,0.12,0.06,0.12,0,0,0.06,0,0.12,0.06,0.18,0.12,0.18,Matches,070a3904
652,Sergi Darder,es ESP,MF,Málaga,es La Liga,21,1993,1,1,84,0.9,0,0,0,0,0,1.11,0,0,0,0,0,0,Matches,070a3904
653,Vladimír Darida,cz CZE,MF,Hertha BSC,de Bundesliga,24,1990,31,30,2589,28.8,0.17,0.07,0.17,0,0,0.21,0,0.17,0.07,0.24,0.17,0.24,Matches,3eb0f2df
654,Karl Darlow,eng ENG,GK,Newcastle Utd,eng Premier League,24,1990,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,cde3309f
655,Matteo Darmian,it ITA,DF,Manchester Utd,eng Premier League,25,1989,28,24,1924,21.4,0.05,0,0.05,0,0,0.37,0,0.05,0,0.05,0.05,0.05,Matches,96e0490d
656,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,22,1993,17,14,1291,14.3,0,0.14,0,0,0,0.21,0,0,0.14,0.14,0,0.14,Matches,44781702
657,Tom Davies,eng ENG,FW,Everton,eng Premier League,17,1998,2,1,98,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9228b07c
658,Kelvin Davis,eng ENG,GK,Southampton,eng Premier League,38,1976,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,33b6ee02
659,Steven Davis,nir NIR,MF,Southampton,eng Premier League,30,1985,34,31,2602,28.9,0.17,0.1,0.17,0,0,0.14,0,0.17,0.1,0.28,0.17,0.28,Matches,cf15bbb1
660,Craig Dawson,eng ENG,DF,West Brom,eng Premier League,25,1990,38,38,3384,37.6,0.11,0,0.11,0,0,0.08,0,0.11,0,0.11,0.11,0.11,Matches,3e9e06cb
661,Kevin De Bruyne,be BEL,MF,Manchester City,eng Premier League,24,1991,25,22,2002,22.2,0.32,0.41,0.32,0,0,0.09,0,0.31,0.4,0.72,0.31,0.72,Matches,e46012d4
662,Kevin De Bruyne,be BEL,MF,Wolfsburg,de Bundesliga,24,1991,2,2,164,1.8,0,0,0,0,0,0.56,0,0,0,0,0,0,Matches,e46012d4
663,Paolo De Ceglie,it ITA,DF,Marseille,fr Ligue 1,28,1986,7,3,305,3.4,0,0,0,0,0,0.29,0,0,0,0,0,0,Matches,bdc1a432
664,Ritchie De Laet,be BEL,DF,Leicester City,eng Premier League,26,1988,12,7,657,7.3,0.14,0,0.14,0,0,0.14,0,0.14,0,0.14,0.14,0.14,Matches,dc234f98
665,Sebastien De Maio,fr FRA,DF,Genoa,it Serie A,28,1987,28,25,2234,24.8,0.04,0.04,0.04,0,0,0.24,0.04,0.04,0.04,0.08,0.04,0.08,Matches,952a03fe
666,Rodrigo De Paul,ar ARG,MFFW,Valencia,es La Liga,21,1994,9,6,521,5.8,0,0,0,0,0,0.52,0,0,0,0,0,0,Matches,162efffd
667,Nill De Pauw,cd COD,MF,Guingamp,fr Ligue 1,25,1990,13,3,365,4.1,0,0,0,0,0,0.49,0,0,0,0,0,0,Matches,518738b4
668,Daniele De Rossi,it ITA,MFDF,Roma,it Serie A,32,1983,24,23,1905,21.2,0.05,0.09,0.05,0,0,0.42,0,0.05,0.09,0.14,0.05,0.14,Matches,532d2690
669,Morgan De Sanctis,it ITA,GK,Roma,it Serie A,38,1977,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,83228343
670,Mattia De Sciglio,it ITA,DF,Milan,it Serie A,22,1992,22,21,1840,20.4,0,0.05,0,0,0,0.15,0,0,0.05,0.05,0,0.05,Matches,ae4e2852
671,Lorenzo De Silvestri,it ITA,MFDF,Sampdoria,it Serie A,27,1988,17,17,1392,15.5,0.06,0.13,0.06,0,0,0.26,0,0.06,0.13,0.19,0.06,0.19,Matches,e74f0e59
672,Lucas Deaux,fr FRA,MFDF,Nantes,fr Ligue 1,26,1988,16,13,1184,13.2,0,0,0,0,0,0.23,0,0,0,0,0,0,Matches,44f8c299
673,Mathieu Debuchy,fr FRA,DF,Arsenal,eng Premier League,30,1985,2,2,142,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,92232aad
674,Mathieu Debuchy,fr FRA,DF,Bordeaux,fr Ligue 1,30,1985,9,9,780,8.7,0,0,0,0,0,0.11,0,0,0,0,0,0,Matches,92232aad
675,Troy Deeney,eng ENG,FWMF,Watford,eng Premier League,27,1988,38,36,3291,36.6,0.36,0.19,0.19,0.16,0.19,0.16,0,0.36,0.19,0.55,0.19,0.38,Matches,82e34b69
676,Jermain Defoe,eng ENG,FW,Sunderland,eng Premier League,32,1982,33,28,2550,28.3,0.53,0.04,0.49,0.04,0.04,0.11,0,0.53,0.04,0.56,0.49,0.53,Matches,f1e8372d
677,Grégoire Defrel,mq MTQ,FW,Sassuolo,it Serie A,24,1991,33,24,2050,22.8,0.31,0.13,0.31,0,0,0.13,0.04,0.31,0.13,0.44,0.31,0.44,Matches,854ee61a
678,Romain Del Castillo,fr FRA,FWMF,Lyon,fr Ligue 1,19,1996,2,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0be95d34
679,Damien Delaney,ie IRL,DF,Crystal Palace,eng Premier League,34,1981,32,32,2880,32,0.06,0.09,0.06,0,0,0.06,0,0.06,0.09,0.16,0.06,0.16,Matches,210d9ecb
680,Jonathan Delaplace,fr FRA,MF,Caen,fr Ligue 1,29,1986,22,21,1560,17.3,0,0.12,0,0,0,0.12,0,0,0.12,0.12,0,0.12,Matches,79685569
681,Fabio Della Giovanna,it ITA,DF,Inter,it Serie A,18,1997,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,40872399
682,Andy Delort,dz ALG,FW,Caen,fr Ligue 1,23,1991,36,34,3137,34.9,0.34,0.06,0.23,0.11,0.14,0.14,0,0.34,0.06,0.4,0.23,0.29,Matches,d33c706e
683,Fabian Delph,eng ENG,MF,Manchester City,eng Premier League,25,1989,17,8,753,8.4,0.24,0,0.24,0,0,0,0,0.24,0,0.24,0.24,0.24,Matches,111c3236
684,Mana Dembélé,ml MLI,FW,Guingamp,fr Ligue 1,26,1988,13,4,432,4.8,0,0,0,0,0,0.42,0,0,0,0,0,0,Matches,a19db3d0
685,Mousa Dembélé,be BEL,MF,Tottenham,eng Premier League,28,1987,29,27,2265,25.2,0.12,0.04,0.12,0,0,0.12,0,0.12,0.04,0.16,0.12,0.16,Matches,f7ee69fb
686,Ousmane Dembélé,fr FRA,MFFW,Rennes,fr Ligue 1,18,1997,26,22,1900,21.1,0.57,0.24,0.52,0.05,0.05,0.05,0,0.57,0.24,0.81,0.52,0.76,Matches,b19db005
687,Martín Demichelis,ar ARG,DF,Manchester City,eng Premier League,34,1980,20,10,1021,11.3,0,0,0,0,0,0.27,0,0,0,0,0,0,Matches,e9c7102a
688,Johannes van den Bergh,de GER,MF,Hertha BSC,de Bundesliga,28,1986,13,1,236,2.6,0,0.38,0,0,0,0.38,0,0,0.38,0.38,0,0.38,Matches,2009b7f2
689,Germán Denis,ar ARG,FW,Atalanta,it Serie A,33,1981,15,12,974,10.8,0.37,0.09,0.28,0.09,0.19,0,0,0.37,0.09,0.46,0.28,0.37,Matches,3b64f69d
690,Memphis Depay,nl NED,MF,Manchester Utd,eng Premier League,21,1994,29,16,1484,16.5,0.12,0,0.12,0,0,0.12,0,0.12,0,0.12,0.12,0.12,Matches,8f696594
691,Mathieu Deplagne,fr FRA,DF,Montpellier,fr Ligue 1,23,1991,25,21,1798,20,0,0,0,0,0,0.3,0,0,0,0,0,0,Matches,ff16ecad
692,Rafael van der Vaart,nl NED,MF,Betis,es La Liga,32,1983,7,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,41473b67
693,Gregory van der Wiel,nl NED,DF,Paris S-G,fr Ligue 1,27,1988,17,16,1378,15.3,0.13,0.2,0.13,0,0,0.13,0,0.13,0.2,0.33,0.13,0.33,Matches,2fb3ad46
694,Mattia Destro,it ITA,FW,Bologna,it Serie A,24,1991,27,25,2132,23.7,0.34,0.13,0.25,0.08,0.13,0.38,0,0.34,0.13,0.46,0.25,0.38,Matches,d7d32194
695,Gerard Deulofeu,es ESP,MFFW,Everton,eng Premier League,21,1994,26,16,1383,15.4,0.13,0.52,0.13,0,0,0.13,0,0.13,0.52,0.65,0.13,0.65,Matches,39583cfd
696,Antoine Devaux,fr FRA,MF,Reims,fr Ligue 1,30,1985,33,33,2810,31.2,0.03,0.03,0.03,0,0,0.26,0.1,0.03,0.03,0.06,0.03,0.06,Matches,8af9e002
697,Deyverson,br BRA,FW,Levante,es La Liga,24,1991,33,24,2160,24,0.38,0.04,0.38,0,0,0.58,0.08,0.37,0.04,0.42,0.37,0.42,Matches,2e5e846d
698,Jean Deza,pe PER,MFFW,Montpellier,fr Ligue 1,22,1993,7,2,193,2.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b633488d
699,Antonio Di Gaudio,it ITA,MFFW,Carpi,it Serie A,25,1989,29,16,1505,16.7,0.18,0.18,0.18,0,0,0.12,0,0.18,0.18,0.36,0.18,0.36,Matches,434b8c73
700,Lorenzo Di Livio,it ITA,MF,Roma,it Serie A,18,1997,1,0,21,0.2,0,0,0,0,0,5,0,0,0,0,0,0,Matches,fa28e7d3
701,Ángel Di María,ar ARG,FWMF,Paris S-G,fr Ligue 1,27,1988,29,26,2122,23.6,0.42,0.76,0.42,0,0,0,0,0.42,0.76,1.19,0.42,1.19,Matches,19cda00b
702,Antonio Di Natale,it ITA,FW,Udinese,it Serie A,37,1977,23,12,1148,12.8,0.16,0.31,0.08,0.08,0.08,0,0,0.16,0.31,0.47,0.08,0.39,Matches,45f26945
703,Franco Di Santo,ar ARG,FW,Schalke 04,de Bundesliga,26,1989,25,13,1301,14.5,0.14,0.07,0.14,0,0,0.21,0,0.14,0.07,0.21,0.14,0.21,Matches,549c6ba7
704,Issiar Dia,sn SEN,FW,Gazélec Ajaccio,fr Ligue 1,28,1987,11,5,358,4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,32d787c2
705,Cheick Diabaté,ml MLI,FW,Bordeaux,fr Ligue 1,27,1988,22,17,1440,16,0.63,0.25,0.56,0.06,0.06,0,0.06,0.62,0.25,0.87,0.56,0.81,Matches,95cfe655
706,Abou Diaby,fr FRA,MF,Marseille,fr Ligue 1,29,1986,3,2,134,1.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8c8b5071
707,Fallou Diagne,sn SEN,DF,Rennes,fr Ligue 1,25,1989,22,21,1858,20.6,0.24,0,0.15,0.1,0.1,0.34,0,0.24,0,0.24,0.15,0.15,Matches,cd387ff4
708,Modibo Diakité,fr FRA,DF,Frosinone,it Serie A,28,1987,18,18,1620,18,0.06,0,0.06,0,0,0.17,0,0.06,0,0.06,0.06,0.06,Matches,e5eb4ab4
709,Modibo Diakité,fr FRA,DF,Sampdoria,it Serie A,28,1987,8,7,651,7.2,0,0,0,0,0,0.56,0,0,0,0,0,0,Matches,e5eb4ab4
710,Abdoulaye Diallo,sn SEN,GK,Rennes,fr Ligue 1,23,1992,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,26383ea5
711,Mustapha Diallo,sn SEN,MF,Guingamp,fr Ligue 1,29,1986,30,21,1913,21.3,0.05,0.09,0.05,0,0,0.56,0,0.05,0.09,0.14,0.05,0.14,Matches,6c6ecdd4
712,Sadio Diallo,gn GUI,MFFW,Bastia,fr Ligue 1,24,1990,15,9,711,7.9,0.25,0.25,0.25,0,0,0.25,0,0.25,0.25,0.51,0.25,0.51,Matches,abfe37a2
713,Alessandro Diamanti,it ITA,FWMF,Watford,eng Premier League,32,1983,3,0,67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,cb5af1af
714,Alessandro Diamanti,it ITA,FWMF,Atalanta,it Serie A,32,1983,16,9,857,9.5,0.11,0.11,0.11,0,0,0.42,0,0.11,0.11,0.21,0.11,0.21,Matches,cb5af1af
715,Lassana Diarra,fr FRA,MF,Marseille,fr Ligue 1,30,1985,26,25,2084,23.2,0.04,0.04,0.04,0,0,0.17,0,0.04,0.04,0.09,0.04,0.09,Matches,79584585
716,Amadou Diawara,gn GUI,MF,Bologna,it Serie A,18,1997,34,31,2731,30.3,0,0.03,0,0,0,0.36,0.07,0,0.03,0.03,0,0.03,Matches,bf309d24
717,Júnior Díaz,cr CRC,DF,Darmstadt 98,de Bundesliga,31,1983,12,9,868,9.6,0,0,0,0,0,0.21,0,0,0,0,0,0,Matches,a83f301d
718,Marcelo Díaz,cl CHI,MF,Hamburger SV,de Bundesliga,28,1986,11,4,466,5.2,0,0,0,0,0,0.19,0,0,0,0,0,0,Matches,955b2e8a
719,Marcelo Díaz,cl CHI,MF,Celta Vigo,es La Liga,28,1986,14,10,985,10.9,0,0.09,0,0,0,0.28,0,0,0.09,0.09,0,0.09,Matches,955b2e8a
720,Néstor Díaz,es ESP,GK,Celta Vigo,es La Liga,23,1992,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6a3a6617
721,Daniel Didavi,de GER,MFFW,Stuttgart,de Bundesliga,25,1990,31,30,2420,26.9,0.48,0.11,0.41,0.07,0.07,0.33,0.04,0.48,0.11,0.6,0.41,0.52,Matches,d3096421
722,Étienne Didot,fr FRA,MF,Toulouse,fr Ligue 1,32,1983,23,21,1642,18.2,0,0.11,0,0,0,0.05,0,0,0.11,0.11,0,0.11,Matches,d2aa8ac0
723,Serey Die,ci CIV,MF,Stuttgart,de Bundesliga,30,1984,23,23,1815,20.2,0.05,0.1,0.05,0,0,0.45,0.05,0.05,0.1,0.15,0.05,0.15,Matches,3c1b7c60
724,Diego,br BRA,MFFW,Reims,fr Ligue 1,27,1988,23,15,1448,16.1,0.19,0.19,0.12,0.06,0.06,0.25,0,0.19,0.19,0.37,0.12,0.31,Matches,cd09e9a1
725,Dennis Diekmeier,de GER,DF,Hamburger SV,de Bundesliga,25,1989,22,15,1447,16.1,0,0,0,0,0,0.06,0,0,0,0,0,0,Matches,6873f3bc
726,Eric Dier,eng ENG,MF,Tottenham,eng Premier League,21,1994,37,37,3263,36.3,0.08,0.06,0.08,0,0,0.28,0,0.08,0.06,0.14,0.08,0.14,Matches,ac861941
727,Charles Diers,fr FRA,MF,Angers,fr Ligue 1,34,1981,15,5,488,5.4,0.19,0,0.19,0,0,0,0,0.18,0,0.18,0.18,0.18,Matches,b6f4300e
728,Tim Dierßen,de GER,MF,Hannover 96,de Bundesliga,19,1996,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,96f8ab0c
729,Didier Digard,fr FRA,MF,Betis,es La Liga,29,1986,8,2,298,3.3,0,0,0,0,0,0.61,0,0,0,0,0,0,Matches,557f1466
730,Lucas Digne,fr FRA,DF,Roma,it Serie A,22,1993,33,32,2857,31.7,0.09,0.09,0.09,0,0,0.13,0,0.09,0.09,0.19,0.09,0.19,Matches,1b84dbe1
731,Virgil van Dijk,nl NED,DF,Southampton,eng Premier League,24,1991,34,34,3060,34,0.09,0,0.09,0,0,0.06,0,0.09,0,0.09,0.09,0.09,Matches,e06683ca
732,Ismaël Diomandé,ci CIV,MF,Caen,fr Ligue 1,22,1992,6,5,406,4.5,0,0,0,0,0,0.22,0,0,0,0,0,0,Matches,10650926
733,Ismaël Diomandé,ci CIV,MF,Saint-Étienne,fr Ligue 1,22,1992,7,3,305,3.4,0,0,0,0,0,0.29,0,0,0,0,0,0,Matches,10650926
734,Federico Dionisi,it ITA,FW,Frosinone,it Serie A,28,1987,32,28,2443,27.1,0.33,0.15,0.3,0.04,0.04,0.41,0.04,0.33,0.15,0.48,0.29,0.44,Matches,a74d2999
735,Issa Diop,fr FRA,DF,Toulouse,fr Ligue 1,18,1997,21,21,1890,21,0.05,0,0.05,0,0,0.24,0.1,0.05,0,0.05,0.05,0.05,Matches,a712ca2b
736,Papakouli Diop,sn SEN,MF,Espanyol,es La Liga,29,1986,30,29,2481,27.6,0.11,0.04,0.11,0,0,0.54,0.04,0.11,0.04,0.15,0.11,0.15,Matches,7329018e
737,Assane Dioussé,sn SEN,MF,Empoli,it Serie A,17,1997,15,9,864,9.6,0,0,0,0,0,0.31,0.1,0,0,0,0,0,Matches,7f622eef
738,Nabil Dirar,ma MAR,MFFW,Monaco,fr Ligue 1,29,1986,20,20,1548,17.2,0.12,0.52,0.12,0,0,0.12,0.06,0.12,0.52,0.64,0.12,0.64,Matches,a2b0d521
739,Sylvain Distin,fr FRA,DF,Bournemouth,eng Premier League,37,1977,12,9,843,9.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,002d06bb
740,Brice Dja Djédjé,ci CIV,DF,Marseille,fr Ligue 1,24,1990,19,17,1476,16.4,0,0,0,0,0,0.12,0,0,0,0,0,0,Matches,d8593687
741,Constant Djakpa,ci CIV,DFMF,Eint Frankfurt,de Bundesliga,28,1986,12,8,752,8.4,0,0,0,0,0,0.24,0,0,0,0,0,0,Matches,b3ed818e
742,Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,22,1992,22,20,1794,19.9,0,0,0,0,0,0.2,0,0,0,0,0,0,Matches,933d3b51
